TIME           	H+_inf         	Cl-_inf        	DOC_inf        	HCO3-_inf      	H+_UZ          	Cl-_UZ         	DOC_UZ         	HCO3-_UZ       	X-_UZ          	SOC_UZ         	OH-_UZ         	CO2(aq)_UZ     	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	HCO3-_LZ       	X-_LZ          	SOC_LZ         	OH-_LZ         	CO2(aq)_LZ     	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	HCO3-_riv      	X-_riv         	SOC_riv        	OH-_riv        	CO2(aq)_riv    	XDOC_riv       	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             
19840927       	8.71046e-05    	1.84692e-05    	1.84692e-05    	1.84692e-06    	9.33852e-05    	2.04229e-05    	2.2119e-05     	5.24197e-08    	0.0132495      	0.0498894      	1.10276e-10    	1.06321e-05    	4.64481e-07    	5.86976e-05    	2.08622e-05    	1.85268e-05    	6.2979e-08     	0.130906       	0.0474362      	1.74839e-10    	8.05675e-06    	3.84381e-06    	9.51036e-05    	2.17832e-05    	2.30858e-05    	2.56448e-10    	9.99963e-21    	1e-20          	1.08242e-10    	5.29914e-08    	3.65874e-25    	-5.37349e-05           	-1.91874e-06           
19840928       	8.73559e-05    	1.85205e-05    	1.85205e-05    	1.85205e-06    	8.82533e-05    	1.92967e-05    	2.112e-05      	5.70379e-08    	0.0132496      	0.0498888      	1.16618e-10    	1.09396e-05    	4.43503e-07    	5.86513e-05    	2.08013e-05    	1.84779e-05    	6.30407e-08    	0.130906       	0.047436       	1.74981e-10    	8.0581e-06     	3.83367e-06    	8.89662e-05    	2.04782e-05    	2.16669e-05    	2.76471e-10    	9.99966e-21    	1e-20          	1.15644e-10    	5.34722e-08    	3.43387e-25    	-5.42656e-05           	-2.09799e-06           
19840929       	8.77281e-05    	1.85994e-05    	1.85994e-05    	1.85994e-06    	8.77414e-05    	1.91858e-05    	2.07609e-05    	5.1951e-08     	0.0132496      	0.0498885      	1.17242e-10    	9.91092e-06    	4.35964e-07    	5.88412e-05    	2.08251e-05    	1.84844e-05    	6.2362e-08     	0.130906       	0.0474358      	1.74414e-10    	7.99723e-06    	3.83501e-06    	8.38944e-05    	1.95154e-05    	2.0736e-05     	3.15638e-10    	9.99967e-21    	1e-20          	1.22577e-10    	5.75945e-08    	3.28635e-25    	-3.69392e-05           	-1.68063e-06           
19840930       	8.81034e-05    	1.8679e-05     	1.8679e-05     	1.8679e-06     	8.77456e-05    	1.91856e-05    	2.1004e-05     	5.71265e-08    	0.0132496      	0.0498881      	1.1723e-10     	1.08993e-05    	4.41069e-07    	5.90317e-05    	2.08488e-05    	1.85177e-05    	6.26912e-08    	0.130906       	0.0474356      	1.73855e-10    	8.06533e-06    	3.84192e-06    	8.27936e-05    	1.94635e-05    	2.03754e-05    	2.96612e-10    	9.99968e-21    	1e-20          	1.24196e-10    	5.34176e-08    	3.22919e-25    	-3.82185e-05           	-2.05479e-06           
19841001       	8.83587e-05    	1.87311e-05    	1.87311e-05    	1.87311e-06    	8.84908e-05    	1.93452e-05    	2.12586e-05    	5.88057e-08    	0.0132496      	0.0498877      	1.16243e-10    	1.1315e-05     	4.46414e-07    	5.89838e-05    	2.07882e-05    	1.84682e-05    	6.27232e-08    	0.130906       	0.0474354      	1.74e-10       	8.06272e-06    	3.83166e-06    	8.20472e-05    	1.95123e-05    	2.05156e-05    	3.24382e-10    	9.99967e-21    	1e-20          	1.25319e-10    	5.78953e-08    	3.25141e-25    	-3.47318e-05           	-2.18525e-06           
19841002       	8.72068e-05    	1.84636e-05    	1.84636e-05    	1.84636e-06    	9.43801e-05    	2.05983e-05    	2.24857e-05    	5.57612e-08    	0.0132495      	0.0498874      	1.08997e-10    	1.14424e-05    	4.72181e-07    	5.91964e-05    	2.08169e-05    	1.84939e-05    	6.2593e-08     	0.130906       	0.0474351      	1.73373e-10    	8.07508e-06    	3.83699e-06    	8.25989e-05    	1.96304e-05    	2.0707e-05     	3.29775e-10    	9.99967e-21    	1e-20          	1.24488e-10    	5.92503e-08    	3.28175e-25    	-3.4751e-05            	-2.20044e-06           
19841003       	8.48745e-05    	1.79229e-05    	1.79229e-05    	1.79229e-06    	9.80042e-05    	2.13195e-05    	2.3615e-05     	6.21477e-08    	0.0132495      	0.0498868      	1.05024e-10    	1.32355e-05    	4.95896e-07    	5.94227e-05    	2.08481e-05    	1.85479e-05    	6.34211e-08    	0.130906       	0.0474348      	1.72716e-10    	8.21301e-06    	3.84818e-06    	8.87618e-05    	2.06328e-05    	2.18547e-05    	2.93047e-10    	9.99965e-21    	1e-20          	1.1591e-10     	5.65481e-08    	3.46363e-25    	-6.01e-05              	-3.00588e-06           
19841004       	8.4565e-05     	1.78451e-05    	1.78451e-05    	1.78451e-06    	8.71611e-05    	1.89445e-05    	2.12808e-05    	6.84402e-08    	0.0132496      	0.0498861      	1.18128e-10    	1.29587e-05    	4.46881e-07    	5.93668e-05    	2.07861e-05    	1.84909e-05    	6.32262e-08    	0.130906       	0.0474345      	1.72883e-10    	8.17986e-06    	3.83636e-06    	9.24377e-05    	2.12523e-05    	2.28921e-05    	3.08727e-10    	9.99964e-21    	1e-20          	1.11337e-10    	6.20207e-08    	3.62804e-25    	-6.62119e-05           	-2.96196e-06           
19841005       	8.42801e-05    	1.77745e-05    	1.77745e-05    	1.77745e-06    	8.66374e-05    	1.88182e-05    	2.11083e-05    	6.76649e-08    	0.0132496      	0.0498855      	1.18723e-10    	1.27477e-05    	4.43259e-07    	5.95487e-05    	2.0808e-05     	1.85061e-05    	6.29453e-08    	0.130906       	0.0474343      	1.72353e-10    	8.16856e-06    	3.83953e-06    	8.29332e-05    	1.92202e-05    	2.08632e-05    	3.72991e-10    	9.99967e-21    	1e-20          	1.23986e-10    	6.72867e-08    	3.30649e-25    	-6.02015e-05           	-2.84129e-06           
19841006       	8.30545e-05    	1.74887e-05    	1.74887e-05    	1.74887e-06    	9.02556e-05    	1.95706e-05    	2.18483e-05    	6.54076e-08    	0.0132495      	0.0498849      	1.13957e-10    	1.28377e-05    	4.58797e-07    	5.95028e-05    	2.07486e-05    	1.84528e-05    	6.27977e-08    	0.130906       	0.047434       	1.72489e-10    	8.14299e-06    	3.82846e-06    	8.26559e-05    	1.91058e-05    	2.07323e-05    	3.7048e-10     	9.99967e-21    	1e-20          	1.24398e-10    	6.66123e-08    	3.28575e-25    	-6.24389e-05           	-2.83879e-06           
19841007       	7.84369e-05    	1.6434e-05     	1.6434e-05     	1.6434e-06     	9.86491e-05    	2.12754e-05    	2.34773e-05    	5.99066e-08    	0.0132495      	0.049884       	1.04297e-10    	1.28471e-05    	4.93003e-07    	5.97266e-05    	2.07791e-05    	1.8474e-05     	6.24364e-08    	0.130906       	0.0474337      	1.71841e-10    	8.12667e-06    	3.83287e-06    	8.71631e-05    	1.96866e-05    	2.1514e-05     	3.41947e-10    	9.99966e-21    	1e-20          	1.18013e-10    	6.48087e-08    	3.40964e-25    	-9.32244e-05           	-2.70432e-06           
19841008       	7.84925e-05    	1.64414e-05    	1.64414e-05    	1.64414e-06    	7.88777e-05    	1.70024e-05    	1.93074e-05    	7.27732e-08    	0.0132496      	0.0498829      	1.30539e-10    	1.24691e-05    	4.05441e-07    	5.98783e-05    	2.07941e-05    	1.84848e-05    	6.22296e-08    	0.130906       	0.0474334      	1.7141e-10     	8.12013e-06    	3.83509e-06    	9.52991e-05    	2.12335e-05    	2.30543e-05    	2.88949e-10    	9.99963e-21    	1e-20          	1.08017e-10    	5.98315e-08    	3.65375e-25    	-0.000110219           	-2.64866e-06           
19841009       	7.69806e-05    	1.60957e-05    	1.60957e-05    	1.60957e-06    	8.3915e-05     	1.8062e-05     	1.99295e-05    	5.96339e-08    	0.0132496      	0.049882       	1.22473e-10    	1.08906e-05    	4.18506e-07    	5.98064e-05    	2.07293e-05    	1.84081e-05    	6.14096e-08    	0.130906       	0.0474332      	1.71618e-10    	8.0034e-06     	3.81919e-06    	7.71789e-05    	1.73272e-05    	1.92369e-05    	4.25303e-10    	9.9997e-21     	1e-20          	1.33147e-10    	7.14447e-08    	3.04876e-25    	-8.60863e-05           	-2.1052e-06            
19841010       	7.71964e-05    	1.61408e-05    	1.61408e-05    	1.61408e-06    	7.68429e-05    	1.65378e-05    	1.84259e-05    	6.39529e-08    	0.0132496      	0.0498812      	1.33811e-10    	1.06898e-05    	3.86931e-07    	5.99494e-05    	2.07425e-05    	1.84191e-05    	6.12756e-08    	0.130906       	0.047433       	1.71207e-10    	8.00513e-06    	3.82146e-06    	8.17033e-05    	1.83002e-05    	1.97937e-05    	3.34498e-10    	9.99969e-21    	1e-20          	1.2583e-10     	5.94579e-08    	3.13701e-25    	-8.17602e-05           	-2.10519e-06           
19841011       	7.74134e-05    	1.61862e-05    	1.61862e-05    	1.61862e-06    	7.68217e-05    	1.65325e-05    	1.85691e-05    	6.75266e-08    	0.0132496      	0.0498804      	1.33754e-10    	1.1292e-05     	3.89938e-07    	6.00923e-05    	2.07556e-05    	1.84379e-05    	6.1434e-08     	0.130906       	0.0474328      	1.70802e-10    	8.04484e-06    	3.82537e-06    	7.50327e-05    	1.69726e-05    	1.84252e-05    	3.87446e-10    	9.99971e-21    	1e-20          	1.36927e-10    	6.32886e-08    	2.92012e-25    	-7.57678e-05           	-2.33585e-06           
19841012       	7.75287e-05    	1.62085e-05    	1.62085e-05    	1.62085e-06    	7.7481e-05     	1.66725e-05    	1.86498e-05    	6.56792e-08    	0.0132496      	0.0498798      	1.32616e-10    	1.10773e-05    	3.91634e-07    	5.99962e-05    	2.06861e-05    	1.83738e-05    	6.12395e-08    	0.130906       	0.0474326      	1.71078e-10    	8.00642e-06    	3.81207e-06    	7.47597e-05    	1.70363e-05    	1.85534e-05    	4.07921e-10    	9.99971e-21    	1e-20          	1.37424e-10    	6.63918e-08    	2.94045e-25    	-6.20196e-05           	-2.26987e-06           
19841013       	7.76745e-05    	1.6239e-05     	1.6239e-05     	1.6239e-06     	7.68576e-05    	1.65405e-05    	1.80817e-05    	5.54869e-08    	0.0132496      	0.0498794      	1.337e-10      	9.28239e-06    	3.79704e-07    	6.01369e-05    	2.06991e-05    	1.83619e-05    	6.02772e-08    	0.130906       	0.0474324      	1.70675e-10    	7.89921e-06    	3.8096e-06     	7.50177e-05    	1.72232e-05    	1.8612e-05     	3.96015e-10    	9.99971e-21    	1e-20          	1.36957e-10    	6.46741e-08    	2.94972e-25    	-3.62886e-05           	-1.56114e-06           
19841014       	7.6609e-05     	1.59893e-05    	1.59893e-05    	1.59893e-06    	7.68678e-05    	1.65427e-05    	1.80851e-05    	5.55082e-08    	0.0132496      	0.0498791      	1.33674e-10    	9.28779e-06    	3.79776e-07    	6.02781e-05    	2.07121e-05    	1.83728e-05    	6.01521e-08    	0.130906       	0.0474322      	1.70278e-10    	7.90122e-06    	3.81185e-06    	7.41317e-05    	1.72045e-05    	1.81265e-05    	3.46387e-10    	9.99971e-21    	1e-20          	1.38583e-10    	5.59054e-08    	2.87278e-25    	-3.02093e-05           	-1.53964e-06           
19841015       	7.59596e-05    	1.58402e-05    	1.58402e-05    	1.58402e-06    	7.68829e-05    	1.65454e-05    	1.81851e-05    	5.78579e-08    	0.0132496      	0.0498789      	1.33648e-10    	9.68285e-06    	3.81874e-07    	6.01788e-05    	2.06425e-05    	1.8316e-05     	6.02326e-08    	0.130906       	0.0474321      	1.70561e-10    	7.89866e-06    	3.80009e-06    	7.37108e-05    	1.7322e-05     	1.81389e-05    	3.49115e-10    	9.99971e-21    	1e-20          	1.39371e-10    	5.60272e-08    	2.87475e-25    	-2.78395e-05           	-1.68323e-06           
19841016       	7.58912e-05    	1.58236e-05    	1.58236e-05    	1.58236e-06    	7.68506e-05    	1.65389e-05    	1.80847e-05    	5.55957e-08    	0.0132496      	0.0498787      	1.33704e-10    	9.30032e-06    	3.79766e-07    	6.03185e-05    	2.06553e-05    	1.83201e-05    	5.98642e-08    	0.130906       	0.0474319      	1.70164e-10    	7.86868e-06    	3.80093e-06    	7.31776e-05    	1.744e-05      	1.82137e-05    	3.64106e-10    	9.99971e-21    	1e-20          	1.40381e-10    	5.80123e-08    	2.8866e-25     	-2.03884e-05           	-1.44516e-06           
19841017       	7.5715e-05     	1.57849e-05    	1.57849e-05    	1.57849e-06    	9.19889e-05    	1.97138e-05    	2.15517e-05    	5.53229e-08    	0.0132495      	0.0498782      	1.11701e-10    	1.10778e-05    	4.52568e-07    	6.05134e-05    	2.06795e-05    	1.837e-05      	6.07768e-08    	0.130906       	0.0474317      	1.69618e-10    	8.01434e-06    	3.81128e-06    	7.40313e-05    	1.7227e-05     	1.8124e-05     	3.47206e-10    	9.99971e-21    	1e-20          	1.3877e-10     	5.5962e-08     	2.87239e-25    	-4.34386e-05           	-2.33144e-06           
19841018       	7.58534e-05    	1.58137e-05    	1.58137e-05    	1.58137e-06    	7.41243e-05    	1.5882e-05     	1.75571e-05    	6.02257e-08    	0.0132496      	0.0498778      	1.38824e-10    	9.70329e-06    	3.68688e-07    	6.0402e-05     	2.06078e-05    	1.82944e-05    	6.02452e-08    	0.130906       	0.0474315      	1.69934e-10    	7.92946e-06    	3.7956e-06     	8.73325e-05    	1.9855e-05     	2.10866e-05    	2.9399e-10     	9.99967e-21    	1e-20          	1.17787e-10    	5.58261e-08    	3.34191e-25    	-4.25307e-05           	-1.97221e-06           
19841019       	7.43295e-05    	1.54672e-05    	1.54672e-05    	1.54672e-06    	8.42074e-05    	1.80025e-05    	1.96305e-05    	5.40343e-08    	0.0132496      	0.0498773      	1.21988e-10    	9.90729e-06    	4.12227e-07    	6.05665e-05    	2.06257e-05    	1.83104e-05    	6.01377e-08    	0.130906       	0.0474313      	1.6947e-10     	7.937e-06      	3.79892e-06    	7.22225e-05    	1.65164e-05    	1.76561e-05    	3.80532e-10    	9.99972e-21    	1e-20          	1.42215e-10    	5.98478e-08    	2.79823e-25    	-4.75008e-05           	-1.99974e-06           
19841020       	7.43326e-05    	1.54655e-05    	1.54655e-05    	1.54655e-06    	7.35665e-05    	1.57224e-05    	1.73787e-05    	5.99741e-08    	0.0132496      	0.0498768      	1.39773e-10    	9.59715e-06    	3.64942e-07    	6.06926e-05    	2.06354e-05    	1.83181e-05    	6.00113e-08    	0.130906       	0.0474311      	1.6912e-10     	7.93669e-06    	3.80052e-06    	8.11449e-05    	1.83363e-05    	1.94626e-05    	3.08715e-10    	9.99969e-21    	1e-20          	1.26691e-10    	5.45022e-08    	3.08453e-25    	-5.01794e-05           	-1.98591e-06           
19841021       	7.21829e-05    	1.49793e-05    	1.49793e-05    	1.49793e-06    	8.49568e-05    	1.81045e-05    	1.98764e-05    	5.68174e-08    	0.0132496      	0.0498761      	1.20904e-10    	1.05109e-05    	4.17391e-07    	6.06192e-05    	2.05719e-05    	1.82692e-05    	6.01675e-08    	0.130906       	0.0474309      	1.69327e-10    	7.94761e-06    	3.79037e-06    	7.21166e-05    	1.62531e-05    	1.74802e-05    	3.79492e-10    	9.99972e-21    	1e-20          	1.42419e-10    	5.95986e-08    	2.77036e-25    	-6.88497e-05           	-2.24757e-06           
19841022       	7.17985e-05    	1.48903e-05    	1.48903e-05    	1.48903e-06    	7.34189e-05    	1.56353e-05    	1.7156e-05     	5.6551e-08     	0.0132496      	0.0498755      	1.40064e-10    	9.0306e-06     	3.60265e-07    	6.0743e-05     	2.05812e-05    	1.82616e-05    	5.94982e-08    	0.130906       	0.0474307      	1.6898e-10     	7.87535e-06    	3.78879e-06    	8.26034e-05    	1.83374e-05    	1.97248e-05    	3.16183e-10    	9.99969e-21    	1e-20          	1.24469e-10    	5.68173e-08    	3.12608e-25    	-6.45701e-05           	-1.78801e-06           
19841023       	7.13765e-05    	1.47918e-05    	1.47918e-05    	1.47918e-06    	7.03035e-05    	1.49714e-05    	1.64212e-05    	5.63035e-08    	0.0132497      	0.0498749      	1.46101e-10    	8.61952e-06    	3.44836e-07    	6.0856e-05     	2.05881e-05    	1.82635e-05    	5.92574e-08    	0.130906       	0.0474305      	1.68668e-10    	7.85797e-06    	3.78919e-06    	7.20477e-05    	1.61484e-05    	1.72707e-05    	3.60079e-10    	9.99973e-21    	1e-20          	1.42553e-10    	5.64966e-08    	2.73715e-25    	-5.40328e-05           	-1.67987e-06           
19841024       	7.09341e-05    	1.46899e-05    	1.46899e-05    	1.46899e-06    	7.27752e-05    	1.54893e-05    	1.69608e-05    	5.55384e-08    	0.0132496      	0.0498744      	1.41093e-10    	8.80419e-06    	3.56166e-07    	6.07378e-05    	2.05157e-05    	1.82009e-05    	5.92214e-08    	0.130906       	0.0474304      	1.68998e-10    	7.83786e-06    	3.7762e-06     	6.91667e-05    	1.56139e-05    	1.6632e-05     	3.73448e-10    	9.99974e-21    	1e-20          	1.48447e-10    	5.6268e-08     	2.63593e-25    	-4.99658e-05           	-1.74943e-06           
19841025       	7.04761e-05    	1.45867e-05    	1.45867e-05    	1.45867e-06    	7.42059e-05    	1.57785e-05    	1.72672e-05    	5.52467e-08    	0.0132496      	0.0498739      	1.38409e-10    	8.92781e-06    	3.62599e-07    	6.08637e-05    	2.05254e-05    	1.82103e-05    	5.91577e-08    	0.130906       	0.0474302      	1.68646e-10    	7.84581e-06    	3.77816e-06    	7.13394e-05    	1.60657e-05    	1.7103e-05     	3.57877e-10    	9.99973e-21    	1e-20          	1.43959e-10    	5.56029e-08    	2.71059e-25    	-5.12172e-05           	-1.7986e-06            
19841026       	6.98155e-05    	1.44327e-05    	1.44327e-05    	1.44327e-06    	7.01036e-05    	1.49021e-05    	1.63636e-05    	5.66968e-08    	0.0132497      	0.0498735      	1.4653e-10     	8.65436e-06    	3.43626e-07    	6.09747e-05    	2.05319e-05    	1.82136e-05    	5.89801e-08    	0.130906       	0.04743        	1.68341e-10    	7.83642e-06    	3.77884e-06    	7.25527e-05    	1.6347e-05     	1.73801e-05    	3.5043e-10     	9.99972e-21    	1e-20          	1.4157e-10     	5.53647e-08    	2.7545e-25     	-4.69855e-05           	-1.73733e-06           
19841027       	6.82071e-05    	1.40624e-05    	1.40624e-05    	1.40624e-06    	7.14435e-05    	1.51753e-05    	1.66203e-05    	5.55052e-08    	0.0132497      	0.049873       	1.4372e-10     	8.63811e-06    	3.49015e-07    	6.08509e-05    	2.04589e-05    	1.81483e-05    	5.88698e-08    	0.130906       	0.0474298      	1.68685e-10    	7.80579e-06    	3.76528e-06    	6.88662e-05    	1.56303e-05    	1.6603e-05     	3.7738e-10     	9.99974e-21    	1e-20          	1.49091e-10    	5.66148e-08    	2.63133e-25    	-4.28268e-05           	-1.73552e-06           
19841028       	6.81515e-05    	1.40491e-05    	1.40491e-05    	1.40491e-06    	6.86252e-05    	1.45764e-05    	1.59316e-05    	5.4609e-08     	0.0132497      	0.0498727      	1.49643e-10    	8.16225e-06    	3.34555e-07    	6.09555e-05    	2.04642e-05    	1.81472e-05    	5.85738e-08    	0.130906       	0.0474297      	1.68393e-10    	7.78004e-06    	3.76505e-06    	6.98766e-05    	1.59291e-05    	1.68383e-05    	3.65429e-10    	9.99973e-21    	1e-20          	1.46952e-10    	5.56198e-08    	2.66863e-25    	-3.44865e-05           	-1.56413e-06           
19841029       	6.81515e-05    	1.40491e-05    	1.40491e-05    	1.40491e-06    	6.86081e-05    	1.45728e-05    	1.59242e-05    	5.44997e-08    	0.0132497      	0.0498724      	1.49635e-10    	8.14633e-06    	3.34399e-07    	6.106e-05      	2.04695e-05    	1.81507e-05    	5.84488e-08    	0.130906       	0.0474295      	1.68106e-10    	7.77668e-06    	3.76579e-06    	6.72977e-05    	1.55534e-05    	1.62993e-05    	3.74374e-10    	9.99974e-21    	1e-20          	1.52543e-10    	5.48926e-08    	2.58321e-25    	-2.8544e-05            	-1.53194e-06           
19841030       	6.69087e-05    	1.377e-05      	1.377e-05      	1.377e-06      	8.8744e-05     	1.87395e-05    	2.04475e-05    	5.36349e-08    	0.0132496      	0.0498717      	1.15683e-10    	1.037e-05      	4.29382e-07    	6.09973e-05    	2.04094e-05    	1.81208e-05    	5.91778e-08    	0.130906       	0.0474293      	1.68281e-10    	7.86549e-06    	3.75958e-06    	6.77704e-05    	1.51847e-05    	1.61553e-05    	3.69379e-10    	9.99974e-21    	1e-20          	1.51481e-10    	5.45402e-08    	2.56039e-25    	-7.37971e-05           	-2.30349e-06           
19841031       	6.6821e-05     	1.37503e-05    	1.37503e-05    	1.37503e-06    	6.85036e-05    	1.44521e-05    	1.60613e-05    	6.15629e-08    	0.0132497      	0.0498708      	1.50166e-10    	9.1696e-06     	3.37279e-07    	6.10998e-05    	2.04142e-05    	1.81118e-05    	5.86163e-08    	0.130906       	0.0474291      	1.67996e-10    	7.80405e-06    	3.75771e-06    	8.65617e-05    	1.88676e-05    	2.0269e-05     	2.85668e-10    	9.99968e-21    	1e-20          	1.18819e-10    	5.37744e-08    	3.21233e-25    	-8.99012e-05           	-1.92361e-06           
19841101       	6.6821e-05     	1.37503e-05    	1.37503e-05    	1.37503e-06    	6.83199e-05    	1.44047e-05    	1.60746e-05    	6.31964e-08    	0.0132497      	0.0498698      	1.50263e-10    	9.40679e-06    	3.37556e-07    	6.12021e-05    	2.04188e-05    	1.81171e-05    	5.85764e-08    	0.130906       	0.0474289      	1.67717e-10    	7.81171e-06    	3.75881e-06    	6.78746e-05    	1.49097e-05    	1.62187e-05    	4.1198e-10     	9.99974e-21    	1e-20          	1.51246e-10    	6.09248e-08    	2.57044e-25    	-9.30303e-05           	-1.99143e-06           
19841102       	6.6821e-05     	1.37503e-05    	1.37503e-05    	1.37503e-06    	6.71116e-05    	1.41405e-05    	1.64377e-05    	8.13979e-08    	0.0132497      	0.0498686      	1.52966e-10    	1.1902e-05     	3.45181e-07    	6.13006e-05    	2.04224e-05    	1.81456e-05    	5.94003e-08    	0.130906       	0.0474286      	1.67449e-10    	7.93427e-06    	3.76472e-06    	6.77003e-05    	1.48757e-05    	1.62345e-05    	4.23113e-10    	9.99974e-21    	1e-20          	1.51633e-10    	6.24116e-08    	2.57294e-25    	-0.000127333           	-2.79685e-06           
19841103       	6.68744e-05    	1.37613e-05    	1.37613e-05    	1.37613e-06    	6.42338e-05    	1.35334e-05    	1.57313e-05    	8.13374e-08    	0.0132497      	0.0498675      	1.59798e-10    	1.13847e-05    	3.30347e-07    	6.11491e-05    	2.03445e-05    	1.80723e-05    	5.9174e-08     	0.130906       	0.0474284      	1.67866e-10    	7.88444e-06    	3.74951e-06    	6.65309e-05    	1.46831e-05    	1.65852e-05    	5.44598e-10    	9.99974e-21    	1e-20          	1.54279e-10    	7.89533e-08    	2.62852e-25    	-0.000107658           	-2.67999e-06           
19841104       	6.69278e-05    	1.37723e-05    	1.37723e-05    	1.37723e-06    	6.4222e-05     	1.35343e-05    	1.51837e-05    	6.54403e-08    	0.0132497      	0.0498668      	1.59777e-10    	9.1608e-06     	3.18848e-07    	6.1235e-05     	2.0346e-05     	1.8049e-05     	5.82132e-08    	0.130906       	0.0474282      	1.67627e-10    	7.76747e-06    	3.74469e-06    	6.38469e-05    	1.42145e-05    	1.59654e-05    	5.64478e-10    	9.99975e-21    	1e-20          	1.60719e-10    	7.85566e-08    	2.53028e-25    	-6.43347e-05           	-1.92148e-06           
19841105       	6.65096e-05    	1.36775e-05    	1.36775e-05    	1.36775e-06    	6.83436e-05    	1.43957e-05    	1.60102e-05    	6.16262e-08    	0.0132497      	0.0498662      	1.50141e-10    	9.18055e-06    	3.36204e-07    	6.13359e-05    	2.03504e-05    	1.80522e-05    	5.8102e-08     	0.130906       	0.047428       	1.67352e-10    	7.76534e-06    	3.74535e-06    	6.3843e-05     	1.42526e-05    	1.54858e-05    	4.61467e-10    	9.99975e-21    	1e-20          	1.60729e-10    	6.42167e-08    	2.45429e-25    	-5.98764e-05           	-1.9082e-06            
19841106       	6.64218e-05    	1.36548e-05    	1.36548e-05    	1.36548e-06    	6.38439e-05    	1.34471e-05    	1.49496e-05    	6.14586e-08    	0.0132497      	0.0498657      	1.60795e-10    	8.54892e-06    	3.13933e-07    	6.11829e-05    	2.02727e-05    	1.79774e-05    	5.78135e-08    	0.130906       	0.0474278      	1.67773e-10    	7.70743e-06    	3.72983e-06    	6.74922e-05    	1.50676e-05    	1.62406e-05    	4.1356e-10     	9.99974e-21    	1e-20          	1.521e-10      	6.0815e-08     	2.5739e-25     	-4.99597e-05           	-1.7298e-06            
19841107       	6.64218e-05    	1.36548e-05    	1.36548e-05    	1.36548e-06    	6.38367e-05    	1.34473e-05    	1.46645e-05    	5.31202e-08    	0.0132497      	0.0498654      	1.60734e-10    	7.39186e-06    	3.07945e-07    	6.12668e-05    	2.02739e-05    	1.79635e-05    	5.72019e-08    	0.130906       	0.0474277      	1.67539e-10    	7.63652e-06    	3.72695e-06    	6.34352e-05    	1.43406e-05    	1.53459e-05    	4.37856e-10    	9.99976e-21    	1e-20          	1.61758e-10    	6.05436e-08    	2.43212e-25    	-3.0681e-05            	-1.26629e-06           
19841108       	6.64218e-05    	1.36548e-05    	1.36548e-05    	1.36548e-06    	6.38442e-05    	1.3448e-05     	1.48247e-05    	5.77664e-08    	0.0132497      	0.0498651      	1.60715e-10    	8.03935e-06    	3.11311e-07    	6.13513e-05    	2.0275e-05     	1.79729e-05    	5.74287e-08    	0.130906       	0.0474275      	1.6731e-10     	7.67731e-06    	3.7289e-06     	6.33926e-05    	1.44856e-05    	1.51662e-05    	3.86129e-10    	9.99976e-21    	1e-20          	1.61868e-10    	5.33549e-08    	2.40363e-25    	-3.11614e-05           	-1.52689e-06           
19841109       	6.63455e-05    	1.36377e-05    	1.36377e-05    	1.36377e-06    	6.3853e-05     	1.34504e-05    	1.47248e-05    	5.47781e-08    	0.0132497      	0.0498649      	1.60693e-10    	7.62452e-06    	3.09212e-07    	6.11982e-05    	2.01979e-05    	1.78981e-05    	5.71231e-08    	0.130906       	0.0474274      	1.6773e-10     	7.61734e-06    	3.71339e-06    	6.33441e-05    	1.4661e-05     	1.53841e-05    	4.1494e-10     	9.99976e-21    	1e-20          	1.61993e-10    	5.72914e-08    	2.43816e-25    	-2.26314e-05           	-1.31856e-06           
19841110       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.3831e-05     	1.34455e-05    	1.47748e-05    	5.63931e-08    	0.0132497      	0.0498647      	1.60748e-10    	7.8466e-06     	3.10263e-07    	6.12817e-05    	2.0199e-05     	1.79016e-05    	5.71375e-08    	0.130906       	0.0474272      	1.67498e-10    	7.62982e-06    	3.71411e-06    	6.32485e-05    	1.48477e-05    	1.53819e-05    	3.97976e-10    	9.99976e-21    	1e-20          	1.6224e-10     	5.48657e-08    	2.43782e-25    	-2.021e-05             	-1.38411e-06           
19841111       	6.63202e-05    	1.36321e-05    	1.36321e-05    	1.36321e-06    	6.38682e-05    	1.34522e-05    	1.49569e-05    	6.1474e-08     	0.0132497      	0.0498645      	1.60654e-10    	8.55856e-06    	3.14085e-07    	6.13654e-05    	2.02001e-05    	1.79127e-05    	5.74262e-08    	0.130906       	0.0474271      	1.6727e-10     	7.67879e-06    	3.71641e-06    	6.31575e-05    	1.50814e-05    	1.55322e-05    	4.07996e-10    	9.99975e-21    	1e-20          	1.62476e-10    	5.61655e-08    	2.46164e-25    	-2.09582e-05           	-1.68058e-06           
